CATEGORIA,puesto,salario,n_salarios,salario_min,salario_max
recursos-humanos,Psicólogo organizacional,$ 1.911.544/mes,237 salarios,$ 1.000.000,$ 3.539.200
recursos-humanos,Analista de rrhh,$ 1.905.384/mes,58 salarios,$ 1.000.000,$ 4.000.000
recursos-humanos,Analista de selección,$ 1.902.955/mes,4.759 salarios,$ 1.000.000,$ 3.450.000
recursos-humanos,Liquidaciones,$ 1.897.761/mes,79 salarios,$ 1.000.000,$ 3.922.465
recursos-humanos,Recursos humanos,$ 1.880.623/mes,4.744 salarios,$ 1.000.000,$ 7.181.242
recursos-humanos,Gestión Humana,$ 1.832.612/mes,6.009 salarios,$ 1.000.000,$ 4.353.000
recursos-humanos,Analista de talento,$ 1.829.216/mes,1.467 salarios,$ 1.000.000,$ 3.204.600
recursos-humanos,Psicólogo de selección,$ 1.814.336/mes,880 salarios,$ 1.000.000,$ 4.234.000
recursos-humanos,Psicólogos/as de selección,$ 1.807.047/mes,57 salarios,$ 1.100.000,$ 2.700.000
recursos-humanos,Psicóloga de selección,$ 1.790.622/mes,1.186 salarios,$ 1.000.000,$ 4.500.000
recursos-humanos,Psicóloga organizacional,$ 1.785.953/mes,287 salarios,$ 1.000.000,$ 3.150.000
recursos-humanos,Analista de gestión humana,$ 1.783.564/mes,1.362 salarios,$ 1.000.000,$ 4.500.000
recursos-humanos,Psicólogo capacitador,$ 1.779.733/mes,15 salarios,$ 1.092.000,$ 2.200.000
recursos-humanos,Reclutador sénior,$ 1.774.208/mes,24 salarios,$ 1.000.000,$ 3.000.000
recursos-humanos,Reclutadores bilingües,$ 1.748.485/mes,66 salarios,$ 1.200.000,$ 2.200.000
recursos-humanos,Tutor/a,$ 1.705.348/mes,138 salarios,$ 1.000.000,$ 3.891.418
recursos-humanos,Analista de salud ocupacional,$ 1.690.193/mes,123 salarios,$ 1.000.000,$ 2.848.000
recursos-humanos,Psicólogas de selección,$ 1.655.609/mes,569 salarios,$ 1.000.000,$ 2.600.000
recursos-humanos,Coordinador salud ocupacional,$ 1.631.820/mes,31 salarios,$ 1.000.000,$ 2.500.000
recursos-humanos,Reclutamiento,$ 1.607.666/mes,398 salarios,$ 1.000.000,$ 3.000.000
recursos-humanos,Analista jurídico/a,$ 1.592.222/mes,9 salarios,$ 1.200.000,$ 1.800.000
recursos-humanos,Analista de reclutamiento,$ 1.580.241/mes,1.240 salarios,$ 1.000.000,$ 3.500.000
recursos-humanos,Seguridad y Salud en el Trabajo,$ 1.575.669/mes,286 salarios,$ 1.000.000,$ 2.500.000
recursos-humanos,Asistente reclutamiento,$ 1.515.542/mes,98 salarios,$ 1.000.000,$ 2.100.000
recursos-humanos,Asistente/a de capacitación,$ 1.509.926/mes,41 salarios,$ 1.000.000,$ 2.945.000
recursos-humanos,Analista reclutamiento,$ 1.498.750/mes,16 salarios,$ 1.160.000,$ 1.900.000
recursos-humanos,Coordinadora operativa,$ 1.491.500/mes,28 salarios,$ 1.000.000,$ 1.871.000
recursos-humanos,Asistente de talento humano,$ 1.458.689/mes,418 salarios,$ 1.000.000,$ 2.250.000
recursos-humanos,Analista de reclutamiento y selección,$ 1.421.025/mes,133 salarios,$ 1.000.000,$ 1.630.000
recursos-humanos,Asistente de recursos humanos,$ 1.399.037/mes,803 salarios,$ 1.000.000,$ 2.100.000
recursos-humanos,Asistente de reclutamiento y selección,$ 1.397.954/mes,52 salarios,$ 1.000.000,$ 2.200.000
recursos-humanos,Reclutador personal,$ 1.393.447/mes,123 salarios,$ 1.000.000,$ 2.200.000
recursos-humanos,Auxiliar de reclutamiento y selección,$ 1.381.983/mes,139 salarios,$ 1.000.000,$ 2.382.000
recursos-humanos,Auxiliar de gestión humana,$ 1.348.810/mes,1.503 salarios,$ 1.000.000,$ 1.964.000
recursos-humanos,Asistente/a de selección,$ 1.334.121/mes,146 salarios,$ 1.000.000,$ 2.000.000
recursos-humanos,Auxiliar de recursos humanos,$ 1.330.028/mes,1.512 salarios,$ 1.000.000,$ 2.500.000
recursos-humanos,Auxiliar de talento humano,$ 1.325.440/mes,827 salarios,$ 1.000.000,$ 1.800.000
recursos-humanos,Metalmecánicas,$ 1.319.399/mes,159 salarios,$ 1.000.000,$ 2.800.000
recursos-humanos,Asesor reclutamiento,$ 1.316.950/mes,10 salarios,$ 1.000.000,$ 1.600.000
recursos-humanos,Practicante de recursos humanos,$ 1.275.588/mes,108 salarios,$ 1.000.000,$ 1.982.000
recursos-humanos,Auxiliar recursos humanos,$ 1.267.504/mes,89 salarios,$ 1.000.000,$ 1.800.000
recursos-humanos,Practicante de rrhh,$ 1.243.014/mes,73 salarios,$ 1.000.000,$ 1.300.000
recursos-humanos,Practicante administrativos/as,$ 1.239.351/mes,114 salarios,$ 1.000.000,$ 1.423.500
recursos-humanos,Técnico en salud ocupacional,$ 1.231.000/mes,59 salarios,$ 1.000.000,$ 1.799.998
recursos-humanos,Reclutador,$ 1.222.152/mes,800 salarios,$ 1.000.000,$ 1.600.000
recursos-humanos,Practicante en recursos humanos,$ 1.212.091/mes,22 salarios,$ 1.000.000,$ 1.600.000
recursos-humanos,Asistente de selección,$ 1.208.040/mes,138 salarios,$ 1.000.000,$ 1.600.000
recursos-humanos,Informática administrativa,$ 1.160.000/mes,6 salarios,$ 1.160.000,$ 1.160.000
recursos-humanos,Auxiliares de reclutamiento,$ 1.158.036/mes,8 salarios,$ 1.032.142,$ 1.200.000
recursos-humanos,Practicantes de seguridad,$ 1.155.197/mes,76 salarios,$ 1.000.000,$ 1.500.000
recursos-humanos,Practicante recursos humanos,$ 1.151.015/mes,66 salarios,$ 1.000.000,$ 1.300.000
recursos-humanos,Practicante de selección,$ 1.150.775/mes,68 salarios,$ 1.000.000,$ 1.339.000
recursos-humanos,APRENDIZ SENA,$ 1.134.288/mes,2.870 salarios,$ 1.000.000,$ 1.400.000
recursos-humanos,Reclutador temporal,$ 1.127.417/mes,36 salarios,$ 1.000.000,$ 1.500.000
recursos-humanos,Auxiliar reclutamiento,$ 1.095.556/mes,9 salarios,$ 1.000.000,$ 1.160.000
recursos-humanos,Reclutadoras,$ 1.084.615/mes,13 salarios,$ 1.000.000,$ 1.100.000
recursos-humanos,Reclutadores/as temporales,$ 1.083.333/mes,18 salarios,$ 1.000.000,$ 1.200.000
recursos-humanos,Reclutadores,$ 1.072.026/mes,130 salarios,$ 1.000.000,$ 1.150.000
recursos-humanos,Practicantes de psicología,$ 1.000.000/mes,150 salarios,$ 1.000.000,$ 1.000.000
servicios-generales-aseo-y-seguridad,Director/a de proyecto,$ 5.768.656/mes,33 salarios,$ 1.650.000,$ 15.080.000
servicios-generales-aseo-y-seguridad,Jefe/a de departamento,$ 3.817.308/mes,56 salarios,$ 1.500.000,$ 7.000.000
servicios-generales-aseo-y-seguridad,Jefe de seguridad,$ 2.928.878/mes,163 salarios,$ 1.000.000,$ 5.656.000
servicios-generales-aseo-y-seguridad,Economista,$ 2.497.590/mes,93 salarios,$ 1.000.000,$ 4.500.000
servicios-generales-aseo-y-seguridad,Consultor seguridad,$ 2.208.268/mes,139 salarios,$ 1.000.000,$ 6.000.000
servicios-generales-aseo-y-seguridad,Coordinadores/as,$ 2.186.495/mes,65 salarios,$ 1.116.000,$ 7.045.000
servicios-generales-aseo-y-seguridad,Tripulante de cabina,$ 2.130.387/mes,92 salarios,$ 1.160.000,$ 3.000.000
servicios-generales-aseo-y-seguridad,Prevencionista,$ 2.128.566/mes,70 salarios,$ 1.000.000,$ 3.850.000
servicios-generales-aseo-y-seguridad,Suboficial,$ 1.968.571/mes,21 salarios,$ 1.147.000,$ 3.500.000
servicios-generales-aseo-y-seguridad,Capacitador seguridad,$ 1.924.616/mes,21 salarios,$ 1.200.000,$ 3.000.000
servicios-generales-aseo-y-seguridad,Supervisor/a,$ 1.854.205/mes,26.599 salarios,$ 1.000.000,$ 5.900.000
servicios-generales-aseo-y-seguridad,Supervisor operaciones,$ 1.853.617/mes,124 salarios,$ 1.000.000,$ 3.090.000
servicios-generales-aseo-y-seguridad,Comercial seguridad,$ 1.842.725/mes,1.087 salarios,$ 1.000.000,$ 5.000.000
servicios-generales-aseo-y-seguridad,Supervisora de personal,$ 1.818.182/mes,11 salarios,$ 1.000.000,$ 3.000.000
servicios-generales-aseo-y-seguridad,Dibujante de arquitectura,$ 1.808.104/mes,57 salarios,$ 1.000.000,$ 2.500.000
servicios-generales-aseo-y-seguridad,Operaciones,$ 1.739.469/mes,3.386 salarios,$ 1.000.000,$ 3.944.900
servicios-generales-aseo-y-seguridad,Operativo/a,$ 1.728.182/mes,2.421 salarios,$ 1.000.000,$ 5.428.978
servicios-generales-aseo-y-seguridad,Comercial mantenimiento,$ 1.683.442/mes,81 salarios,$ 1.000.000,$ 2.900.000
servicios-generales-aseo-y-seguridad,Supervisores,$ 1.662.353/mes,77 salarios,$ 1.000.000,$ 2.600.000
servicios-generales-aseo-y-seguridad,Investigador,$ 1.659.649/mes,60 salarios,$ 1.000.000,$ 2.500.000
servicios-generales-aseo-y-seguridad,Supervisora de seguridad,$ 1.651.481/mes,31 salarios,$ 1.000.000,$ 2.300.000
servicios-generales-aseo-y-seguridad,Supervisor/a de área,$ 1.645.430/mes,234 salarios,$ 1.000.000,$ 2.800.000
servicios-generales-aseo-y-seguridad,Cajas,$ 1.632.984/mes,44 salarios,$ 1.000.000,$ 3.500.000
servicios-generales-aseo-y-seguridad,Inspectores/as,$ 1.594.414/mes,69 salarios,$ 1.000.000,$ 2.500.000
servicios-generales-aseo-y-seguridad,Programaciones,$ 1.587.556/mes,9 salarios,$ 1.000.000,$ 1.897.600
servicios-generales-aseo-y-seguridad,Escoltas,$ 1.537.530/mes,145 salarios,$ 1.000.000,$ 2.800.000
servicios-generales-aseo-y-seguridad,Coordinadora de eventos,$ 1.524.852/mes,27 salarios,$ 1.160.000,$ 2.500.000
servicios-generales-aseo-y-seguridad,Asistente de seguridad,$ 1.518.364/mes,31 salarios,$ 1.000.000,$ 2.262.400
servicios-generales-aseo-y-seguridad,Piscinera,$ 1.511.588/mes,17 salarios,$ 1.000.000,$ 2.000.000
servicios-generales-aseo-y-seguridad,Monitorista,$ 1.471.552/mes,39 salarios,$ 1.010.000,$ 1.604.000
servicios-generales-aseo-y-seguridad,Conductor/a,$ 1.464.689/mes,107.866 salarios,$ 1.000.000,$ 3.395.000
servicios-generales-aseo-y-seguridad,Operadores de medios tecnológicos,$ 1.460.366/mes,184 salarios,$ 1.000.000,$ 2.400.000
servicios-generales-aseo-y-seguridad,Escolta,$ 1.450.582/mes,1.575 salarios,$ 1.000.000,$ 2.700.000
servicios-generales-aseo-y-seguridad,Operador de medios tecnológicos,$ 1.446.283/mes,2.812 salarios,$ 1.000.000,$ 2.860.000
servicios-generales-aseo-y-seguridad,Coordinador siso,$ 1.445.467/mes,261 salarios,$ 1.000.000,$ 2.200.000
servicios-generales-aseo-y-seguridad,Supervisor/a de aseo,$ 1.439.070/mes,1.205 salarios,$ 1.000.000,$ 2.300.000
servicios-generales-aseo-y-seguridad,Operador/a,$ 1.436.502/mes,14.005 salarios,$ 1.000.000,$ 3.020.000
servicios-generales-aseo-y-seguridad,Supervisor de aseo,$ 1.428.128/mes,647 salarios,$ 1.000.000,$ 2.300.000
servicios-generales-aseo-y-seguridad,Piscineros/as,$ 1.423.500/mes,13 salarios,$ 1.423.500,$ 1.423.500
servicios-generales-aseo-y-seguridad,Operadoras de medios tecnológicos,$ 1.376.450/mes,24 salarios,$ 1.000.000,$ 2.000.000
servicios-generales-aseo-y-seguridad,Supervisores/as de seguridad,$ 1.374.960/mes,88 salarios,$ 1.000.000,$ 2.100.000
servicios-generales-aseo-y-seguridad,Operadora de monitoreo,$ 1.351.379/mes,19 salarios,$ 1.160.000,$ 1.423.500
servicios-generales-aseo-y-seguridad,Operador/a de cctv,$ 1.349.804/mes,166 salarios,$ 1.000.000,$ 2.000.000
servicios-generales-aseo-y-seguridad,Tecnólogo/a en sistemas,$ 1.339.801/mes,3.400 salarios,$ 1.000.000,$ 2.112.000
servicios-generales-aseo-y-seguridad,Celador/a,$ 1.335.750/mes,18 salarios,$ 1.000.000,$ 1.800.000
servicios-generales-aseo-y-seguridad,Operador/a de medios tecnológicos,$ 1.322.530/mes,89 salarios,$ 1.000.000,$ 1.800.000
servicios-generales-aseo-y-seguridad,Mayordomo,$ 1.319.875/mes,287 salarios,$ 1.000.000,$ 1.800.000
servicios-generales-aseo-y-seguridad,Operadora de medios tecnológicos,$ 1.317.310/mes,195 salarios,$ 1.000.000,$ 2.470.000
servicios-generales-aseo-y-seguridad,Parrillero/a,$ 1.314.738/mes,1.349 salarios,$ 1.000.000,$ 1.840.000
servicios-generales-aseo-y-seguridad,Supervisores de personal,$ 1.311.182/mes,108 salarios,$ 1.000.000,$ 1.343.000
servicios-generales-aseo-y-seguridad,Empleada domestica,$ 1.305.423/mes,1.153 salarios,$ 1.000.000,$ 1.750.000
servicios-generales-aseo-y-seguridad,Guarda,$ 1.299.361/mes,1.562 salarios,$ 1.000.000,$ 1.950.000
servicios-generales-aseo-y-seguridad,Visitador domiciliario,$ 1.292.626/mes,58 salarios,$ 1.000.000,$ 2.000.000
servicios-generales-aseo-y-seguridad,Operadoras,$ 1.287.979/mes,24 salarios,$ 1.000.000,$ 2.000.000
servicios-generales-aseo-y-seguridad,Guardia de seguridad,$ 1.281.031/mes,206 salarios,$ 1.000.000,$ 1.722.000
servicios-generales-aseo-y-seguridad,Supervisores/as técnicos,$ 1.273.598/mes,54 salarios,$ 1.000.000,$ 1.623.500
servicios-generales-aseo-y-seguridad,Analistas de servicio al cliente,$ 1.267.688/mes,16 salarios,$ 1.000.000,$ 1.301.000
servicios-generales-aseo-y-seguridad,Operarios/as generales,$ 1.267.500/mes,8 salarios,$ 1.160.000,$ 1.300.000
servicios-generales-aseo-y-seguridad,Auxiliar veterinaria,$ 1.266.781/mes,200 salarios,$ 1.000.000,$ 2.000.000
servicios-generales-aseo-y-seguridad,Auxiliares mantenimiento industrial,$ 1.265.000/mes,20 salarios,$ 1.100.000,$ 1.300.000
servicios-generales-aseo-y-seguridad,Operadores/as de sistemas,$ 1.256.667/mes,9 salarios,$ 1.000.000,$ 1.400.000
servicios-generales-aseo-y-seguridad,Guardias de seguridad,$ 1.254.833/mes,36 salarios,$ 1.000.000,$ 2.000.000
servicios-generales-aseo-y-seguridad,Domestico/a,$ 1.245.628/mes,373 salarios,$ 1.000.000,$ 2.000.000
servicios-generales-aseo-y-seguridad,Auxiliares de seguridad,$ 1.240.778/mes,130 salarios,$ 1.000.000,$ 2.000.000
servicios-generales-aseo-y-seguridad,Vigilantes de seguridad,$ 1.238.316/mes,443 salarios,$ 1.000.000,$ 1.830.000
servicios-generales-aseo-y-seguridad,Operarias de limpieza,$ 1.237.524/mes,144 salarios,$ 1.000.000,$ 1.480.440
servicios-generales-aseo-y-seguridad,Operario de limpieza,$ 1.233.478/mes,209 salarios,$ 1.000.000,$ 1.600.000
servicios-generales-aseo-y-seguridad,Encargadas,$ 1.233.360/mes,50 salarios,$ 1.000.000,$ 1.900.000
servicios-generales-aseo-y-seguridad,Domestica,$ 1.232.676/mes,97 salarios,$ 1.000.000,$ 1.800.000
servicios-generales-aseo-y-seguridad,Operaria de aseo,$ 1.231.632/mes,2.256 salarios,$ 1.000.000,$ 1.600.000
servicios-generales-aseo-y-seguridad,Jardinero/a,$ 1.226.403/mes,4.010 salarios,$ 1.000.000,$ 1.750.000
servicios-generales-aseo-y-seguridad,Llantero,$ 1.223.861/mes,29 salarios,$ 1.000.000,$ 1.813.000
servicios-generales-aseo-y-seguridad,Portero,$ 1.221.068/mes,201 salarios,$ 1.000.000,$ 1.700.000
servicios-generales-aseo-y-seguridad,Auxiliar de servicios generales,$ 1.213.232/mes,11.124 salarios,$ 1.000.000,$ 1.689.998
servicios-generales-aseo-y-seguridad,Operador de monitoreo,$ 1.209.471/mes,89 salarios,$ 1.000.000,$ 1.400.000
servicios-generales-aseo-y-seguridad,Supervisoras de aseo,$ 1.208.687/mes,69 salarios,$ 1.000.000,$ 2.000.000
servicios-generales-aseo-y-seguridad,Montacargista,$ 1.206.043/mes,117 salarios,$ 1.000.000,$ 1.700.000
servicios-generales-aseo-y-seguridad,Operador/a telefónico,$ 1.204.741/mes,25 salarios,$ 1.000.000,$ 1.500.000
servicios-generales-aseo-y-seguridad,Aseador/a,$ 1.203.176/mes,830 salarios,$ 1.000.000,$ 1.643.606
servicios-generales-aseo-y-seguridad,Lavador,$ 1.202.511/mes,79 salarios,$ 1.000.000,$ 1.500.000
servicios-generales-aseo-y-seguridad,Cuidado niños,$ 1.202.359/mes,19 salarios,$ 1.000.000,$ 1.462.000
servicios-generales-aseo-y-seguridad,Radioperador,$ 1.201.576/mes,50 salarios,$ 1.000.000,$ 1.600.000
servicios-generales-aseo-y-seguridad,Operario/a de aseo,$ 1.199.791/mes,5.549 salarios,$ 1.000.000,$ 1.750.000
servicios-generales-aseo-y-seguridad,Auxiliar servicios generales,$ 1.193.841/mes,2.173 salarios,$ 1.000.000,$ 1.729.000
servicios-generales-aseo-y-seguridad,Operario de aseo,$ 1.191.124/mes,2.726 salarios,$ 1.000.000,$ 1.741.000
servicios-generales-aseo-y-seguridad,Portero/a,$ 1.188.454/mes,356 salarios,$ 1.000.000,$ 1.500.000
servicios-generales-aseo-y-seguridad,Auxiliar de limpieza,$ 1.186.770/mes,2.002 salarios,$ 1.000.000,$ 1.700.000
servicios-generales-aseo-y-seguridad,Auxiliares de cafeteria,$ 1.182.970/mes,50 salarios,$ 1.000.000,$ 2.000.000
servicios-generales-aseo-y-seguridad,Aseador,$ 1.178.881/mes,145 salarios,$ 1.000.000,$ 1.650.000
servicios-generales-aseo-y-seguridad,Auxiliares de oficina,$ 1.176.553/mes,49 salarios,$ 1.000.000,$ 1.900.097
servicios-generales-aseo-y-seguridad,Aseadoras,$ 1.176.270/mes,37 salarios,$ 1.000.000,$ 1.480.000
servicios-generales-aseo-y-seguridad,Servicios generales,$ 1.173.865/mes,23.211 salarios,$ 1.000.000,$ 1.492.000
servicios-generales-aseo-y-seguridad,Auxiliares de cocina,$ 1.173.037/mes,4.860 salarios,$ 1.000.000,$ 1.500.000
servicios-generales-aseo-y-seguridad,Conductores/as operarios,$ 1.159.785/mes,39 salarios,$ 1.000.000,$ 1.217.702
servicios-generales-aseo-y-seguridad,Empleadas domesticas,$ 1.155.998/mes,285 salarios,$ 1.000.000,$ 1.500.000
servicios-generales-aseo-y-seguridad,Auxiliar de cafeteria,$ 1.154.437/mes,2.401 salarios,$ 1.000.000,$ 1.368.000
servicios-generales-aseo-y-seguridad,Auxiliares de aseo,$ 1.152.483/mes,247 salarios,$ 1.000.000,$ 1.623.500
servicios-generales-aseo-y-seguridad,Operario/a de limpieza,$ 1.148.725/mes,1.482 salarios,$ 1.000.000,$ 1.400.000
servicios-generales-aseo-y-seguridad,Camarero/a,$ 1.142.794/mes,1.267 salarios,$ 1.000.000,$ 1.260.000
servicios-generales-aseo-y-seguridad,Aseadores/as,$ 1.137.392/mes,33 salarios,$ 1.000.000,$ 1.500.000
servicios-generales-aseo-y-seguridad,Aseadores,$ 1.132.857/mes,14 salarios,$ 1.000.000,$ 1.300.000
servicios-generales-aseo-y-seguridad,Ayudante de servicios generales,$ 1.128.955/mes,23 salarios,$ 1.000.000,$ 1.520.000
servicios-generales-aseo-y-seguridad,Aseadora,$ 1.120.563/mes,213 salarios,$ 1.000.000,$ 1.400.000
servicios-generales-aseo-y-seguridad,Lecturista,$ 1.120.000/mes,24 salarios,$ 1.000.000,$ 1.160.000
servicios-generales-aseo-y-seguridad,Operarios de aseo,$ 1.111.551/mes,1.146 salarios,$ 1.000.000,$ 1.160.000
servicios-generales-aseo-y-seguridad,Radio operador,$ 1.080.083/mes,193 salarios,$ 1.000.000,$ 1.100.000
servicios-generales-aseo-y-seguridad,Auxiliares de limpieza,$ 1.077.993/mes,328 salarios,$ 1.000.000,$ 1.400.000
servicios-generales-aseo-y-seguridad,Porteros/as,$ 1.051.717/mes,10 salarios,$ 1.000.000,$ 1.117.172
servicios-generales-aseo-y-seguridad,Radio operadores,$ 1.036.273/mes,11 salarios,$ 1.000.000,$ 1.057.000
servicios-generales-aseo-y-seguridad,Recolectoras,$ 1.000.000/mes,37 salarios,$ 1.000.000,$ 1.000.000
servicios-generales-aseo-y-seguridad,Oficiales de seguridad,$ 1.000.000/mes,10 salarios,$ 1.000.000,$ 1.000.000
servicios-generales-aseo-y-seguridad,Operarias de aseo,$ 1.000.000/mes,659 salarios,$ 1.000.000,$ 1.000.000
servicios-generales-aseo-y-seguridad,Operarios de limpieza,$ 1.000.000/mes,195 salarios,$ 1.000.000,$ 1.000.000
servicios-generales-aseo-y-seguridad,Custodio/a,$ 1.000.000/mes,9 salarios,$ 1.000.000,$ 1.000.000
servicios-generales-aseo-y-seguridad,Agentes de seguridad,$ 1.000.000/mes,29 salarios,$ 1.000.000,$ 1.000.000
servicios-generales-aseo-y-seguridad,Operadoras de monitoreo,$ 1.000.000/mes,5 salarios,$ 1.000.000,$ 1.000.000
marketing-y-ventas,Vicepresidente/a,$ 12.050.610/mes,17 salarios,$ 2.200.000,$ 19.260.395
marketing-y-ventas,Brokers,$ 5.000.000/mes,10 salarios,$ 5.000.000,$ 5.000.000
marketing-y-ventas,Ingenieros/as especialistas,$ 4.822.050/mes,18 salarios,$ 2.000.000,$ 6.820.000
marketing-y-ventas,Director financiero,$ 4.734.950/mes,625 salarios,$ 1.300.000,$ 13.000.000
marketing-y-ventas,Gerente de postventa,$ 4.475.200/mes,10 salarios,$ 2.300.000,$ 6.000.000
marketing-y-ventas,Médico/a de empresa,$ 4.366.936/mes,26 salarios,$ 1.300.000,$ 7.727.118
marketing-y-ventas,Director marketing,$ 4.070.276/mes,182 salarios,$ 1.100.000,$ 14.000.000
marketing-y-ventas,Médicos/as especialistas,$ 4.028.208/mes,49 salarios,$ 1.000.000,$ 10.000.000
marketing-y-ventas,Promotores/as de telefonía,$ 3.945.454/mes,55 salarios,$ 4.000.000,$ 4.000.000
marketing-y-ventas,Account manager,$ 3.680.082/mes,806 salarios,$ 1.000.000,$ 10.300.000
marketing-y-ventas,Key account manager,$ 3.519.485/mes,417 salarios,$ 1.000.000,$ 9.864.705
marketing-y-ventas,Director/a comercial,$ 3.511.708/mes,2.133 salarios,$ 1.000.000,$ 7.500.000
marketing-y-ventas,Promotores de tarjetas,$ 3.500.000/mes,18 salarios,$ 3.500.000,$ 3.500.000
marketing-y-ventas,Manager,$ 3.477.968/mes,1.550 salarios,$ 1.000.000,$ 13.500.000
marketing-y-ventas,Asesor/a comercial de libranza,$ 3.351.762/mes,16 salarios,$ 1.000.000,$ 4.000.000
marketing-y-ventas,Desarrolladora,$ 3.252.816/mes,16 salarios,$ 1.160.000,$ 7.600.000
marketing-y-ventas,Jefe de ventas,$ 3.133.508/mes,736 salarios,$ 1.000.000,$ 10.000.000
marketing-y-ventas,Planner,$ 3.118.109/mes,245 salarios,$ 1.000.000,$ 6.392.000
marketing-y-ventas,Ingeniera materiales,$ 3.060.000/mes,5 salarios,$ 2.300.000,$ 3.500.000
marketing-y-ventas,Consultores corporativos,$ 3.000.000/mes,6 salarios,$ 3.000.000,$ 3.000.000
marketing-y-ventas,Motociclistas,$ 3.000.000/mes,7 salarios,$ 3.000.000,$ 3.000.000
marketing-y-ventas,Ingeniero hidráulico,$ 2.984.776/mes,49 salarios,$ 1.200.000,$ 5.500.000
marketing-y-ventas,Jefe comercial,$ 2.983.594/mes,866 salarios,$ 1.000.000,$ 5.500.000
marketing-y-ventas,Consultor especialista,$ 2.926.158/mes,84 salarios,$ 1.000.000,$ 7.026.607
marketing-y-ventas,Bacteriólogos/as,$ 2.925.483/mes,40 salarios,$ 1.988.522,$ 3.455.000
marketing-y-ventas,Director ventas,$ 2.922.146/mes,537 salarios,$ 1.000.000,$ 7.000.000
marketing-y-ventas,Subgerente de ventas,$ 2.907.500/mes,16 salarios,$ 1.100.000,$ 5.800.000
marketing-y-ventas,Directora,$ 2.898.202/mes,294 salarios,$ 1.000.000,$ 7.000.000
marketing-y-ventas,Médica supervisora,$ 2.891.667/mes,12 salarios,$ 2.000.000,$ 4.500.000
marketing-y-ventas,Jefe ventas,$ 2.883.192/mes,26 salarios,$ 1.000.000,$ 5.181.000
marketing-y-ventas,Coordinadores de mercadeo,$ 2.878.572/mes,14 salarios,$ 1.900.000,$ 3.000.000
